Family;Species;Author;Synonyms;LocalName;FileNamePhoto;FileNameID;Comments;FigOneWidth;FigTwoWidth
Saxifragaceae;Saxifraga rosacea;Moench;;Rosen-Steinbrech ;saxifraga_rosaceaea_photo.jpg;saxifraga_rosacea_ID.png;;;
Saxifragaceae;Saxifraga tridactylites;L.;;Dreifingeriger Steinbrech ;saxifraga_tridactylites_photo.jpg;saxifraga_tridactylites_ID.png;;;
Scrophulariaceae;Verbascum lychnitis;L.;;Mehlige Königskerze;Verbascum_lychnitis_1.jpg;Verbascum_lychnitis_2.jpg;;;
Taxaceae;Taxus baccata;L.;;Gewöhnliche Eibe;taxus_baccata_photo.jpg;taxus_baccata_ID.png;;;
Thymelaeaceae;Helianthemum nummularium ssp. obscurum;\\ (Celak.) Holub;;Gewöhnliches Sonnenröschen;Helianthemum_nummularium_1.jpg;Helianthemum_nummularium_2.jpg;;;
Urticaceae;Urtica dioica;L.;;Große Brennessel;Urtica_dioica_1.jpg;Urtica_dioica_2.jpg;;;
Viburnaceae;Sambucus nigra;L.;;Schwarzer Holunder;sambucus_nigra_photo.jpg;sambucus_nigra_ID.png;;;
Viburnaceae;Viburnum lantana;L.;;Wolliger Schneeball;viburnum_lantana_photo.jpg;viburnum_lantana_ID.png;;;
Violaceae;Viola hirta;L.;;Behaartes Veilchen;viola_hirta_photo.jpg;viola_hirta_ID.png;;;
Violaceae;Viola rupestris;F.W.Schmidt;;Sand-Veilchen;viola_rupestris_photo.jpg;viola_rupestris_ID.png;;;
